Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/23/2017,120.0,120.0,120.0,120.0,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/30/2017,120.0,135.0,120.0,135.0,CALIFORNIA,,lge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/30/2017,120.0,135.0,120.0,135.0,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/30/2017,200.0,200.0,200.0,200.0,CALIFORNIA,,med,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/30/2017,120.0,120.0,120.0,120.0,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,CINDERELLA,,,09/16/2017,255.0,255.0,255.0,255.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,CINDERELLA,,,09/23/2017,185.0,255.0,185.0,255.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,CINDERELLA,,,09/30/2017,185.0,200.0,185.0,200.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,FAIRYTALE,,,10/08/2016,300.0,300.0,300.0,300.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,FAIRYTALE,,,10/15/2016,300.0,300.0,300.0,300.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,FAIRYTALE,,,09/30/2017,185.0,200.0,185.0,200.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,10/15/2016,350.0,350.0,350.0,350.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,10/15/2016,480.0,480.0,480.0,480.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,10/29/2016,350.0,350.0,350.0,350.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,11/05/2016,350.0,350.0,350.0,350.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,11/12/2016,350.0,350.0,350.0,350.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,PIE TYPE,,,09/24/2016,30.0,32.0,30.0,32.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/24/2016,32.0,32.0,32.0,32.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/01/2016,31.5,32.0,31.5,32.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/01/2016,29.0,30.0,29.0,30.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/08/2016,31.5,31.5,31.5,31.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/08/2016,29.0,29.0,29.0,29.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/15/2016,28.0,31.5,28.0,31.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/15/2016,29.0,30.0,29.0,30.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/22/2016,28.0,28.0,28.0,28.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/22/2016,30.0,30.0,30.0,30.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/29/2016,28.0,28.0,28.0,28.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/29/2016,30.0,35.0,30.0,35.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/05/2016,24.5,28.0,24.5,28.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/05/2016,35.0,35.0,35.0,35.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/12/2016,24.0,24.0,24.0,24.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/19/2016,24.0,24.5,24.0,24.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/19/2016,30.0,30.0,30.0,30.0,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/26/2016,24.0,24.0,24.0,24.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,12/03/2016,24.0,24.0,24.0,24.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,12/10/2016,24.0,24.0,24.0,24.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,01/07/2017,25.0,25.0,25.0,25.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,01/14/2017,25.0,25.0,25.0,25.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/02/2017,36.0,36.0,36.0,36.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/09/2017,36.0,36.0,36.0,36.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/16/2017,33.0,36.0,33.0,36.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/23/2017,32.75,36.0,32.75,36.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/30/2017,32.75,33.5,32.75,33.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,PIE TYPE,,,09/16/2017,260.0,260.0,260.0,260.0,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,PIE TYPE,,,09/23/2017,260.0,260.0,260.0,260.0,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,PIE TYPE,,,09/30/2017,260.0,260.0,260.0,260.0,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,36 inch bins,PIE TYPE,,,09/23/2017,440.0,440.0,440.0,440.0,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,36 inch bins,PIE TYPE,,,09/30/2017,440.0,440.0,440.0,440.0,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,50 lb cartons,PIE TYPE,,,10/01/2016,32.0,33.0,32.0,33.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,50 lb cartons,PIE TYPE,,,10/08/2016,32.0,34.0,32.0,34.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,50 lb cartons,PIE TYPE,,,10/15/2016,30.0,34.0,30.0,34.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,10/15/2016,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,10/22/2016,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,10/29/2016,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,11/05/2016,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,11/12/2016,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,BLUE TYPE,,,09/30/2017,200.0,200.0,200.0,200.0,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,BIG MACK TYPE,,,10/15/2016,140.0,140.0,140.0,140.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,BIG MACK TYPE,,,10/22/2016,140.0,140.0,140.0,140.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,BIG MACK TYPE,,,10/29/2016,140.0,140.0,140.0,140.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,each,BIG MACK TYPE,,,10/29/2016,65.0,80.0,65.0,80.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,each,BIG MACK TYPE,,,11/05/2016,65.0,80.0,65.0,80.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/01/2016,160.0,175.0,160.0,175.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/08/2016,160.0,160.0,160.0,160.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/15/2016,160.0,160.0,160.0,160.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/22/2016,160.0,160.0,160.0,160.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/29/2016,140.0,160.0,140.0,160.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,11/05/2016,140.0,160.0,140.0,160.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,MIXED HEIRLOOM VARIETIES,,,09/23/2017,200.0,200.0,200.0,200.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,MIXED HEIRLOOM VARIETIES,,,09/30/2017,200.0,200.0,200.0,200.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,20.0,26.0,20.0,26.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/05/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/05/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/05/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/12/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/12/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,FLAT TYPE,,09/30/2017,24.0,24.0,24.0,24.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,FLAT TYPE,,09/30/2017,24.0,24.0,24.0,24.0,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,FLAT TYPE,,09/30/2017,24.0,24.0,24.0,24.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/01/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/01/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/08/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/08/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/15/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/15/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/22/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/22/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/29/2016,30.0,30.0,30.0,30.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/29/2016,30.0,30.0,30.0,30.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,11/05/2016,30.0,30.0,30.0,30.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,11/05/2016,30.0,30.0,30.0,30.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/08/2016,25.0,48.0,25.0,48.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/15/2016,45.0,48.0,45.0,48.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/22/2016,45.0,48.0,45.0,48.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/22/2016,45.0,48.0,45.0,48.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/29/2016,45.0,48.0,45.0,48.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,11/05/2016,45.0,45.0,45.0,45.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,09/23/2017,48.0,48.0,48.0,48.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,09/23/2017,48.0,55.0,48.0,55.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,09/30/2017,46.0,48.0,46.0,48.0,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,09/30/2017,46.0,55.0,46.0,55.0,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,09/24/2016,20.0,26.0,20.0,26.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/01/2016,20.0,20.0,20.0,20.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/08/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/15/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/22/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/29/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,,,,,,,,,N,
