folder;file;column;label;dataType;posRatio;negRatio;zeroRatio;unique;sameDigit;avg;min;max;median;upquar;lowquar;varCoeff;range;location;numcol;neighbour
CA;consommation_energetique_batiments_plus_2000m2.csv;Superficie;0;1;6422.586021505376;1.002402622923143;4167.0;2045.0;49577.0;3025.0;7024.0;0.3333333333333333;265.5418994413408;0.9623655913978496;1.0;0.0;0.0;1;0.5;0
CA;consommation_energetique_batiments_plus_2000m2.csv;Année_construction;0;0;1583.736559139785;0.491513765566951;1961.0;0.0;2017.0;1913.25;1976.0;0.5;26.89333333333333;0.4032258064516129;0.8064516129032258;0.0;0.1935483870967742;1;0.5;0
CA;consommation_energetique_batiments_plus_2000m2.csv;Électricité ;1;1;1092156.440860215;1.7153472265153746;684305.5;0.0;19486112.0;338132.5;1209135.25;0.5833333333333334;108860.96089385476;0.9623655913978496;0.956989247311828;0.0;0.043010752688172;1;0.5;0
CA;consommation_energetique_batiments_plus_2000m2.csv;Gaz_naturel;1;1;83442.25268817204;1.7379094109204145;54862.5;0.0;1664386.0;9793.25;106884.0;0.6666666666666666;11170.375838926177;0.8010752688172043;0.7956989247311828;0.0;0.2043010752688172;1;0.5;0
CA;consommation_energetique_batiments_plus_2000m2.csv;Mazout ;1;0;662.6236559139785;10.506711189761502;0.0;0.0;88582.0;0.0;0.0;0.75;29527.33333333333;0.0161290322580645;0.010752688172043;0.0;0.989247311827957;1;0.5;0
CA;COVID19_Qc_RapportINSPQ_VigieCategories.csv;Nb_Cas_Cumulatif;1;1;46877.71428571428;1.7359476220603116;19677.0;4.0;410180.0;1693.5;51758.0;0.1818181818181818;11719.314285714288;1.0;1.0;0.0;0.0;1;0.8181818181818182;0
CA;COVID19_Qc_RapportINSPQ_VigieCategories.csv;Nb_Retablis_Cumulatif;1;1;37420.47619047619;2.3268085806742733;13329.0;4.0;392915.0;761.0;25616.0;0.2727272727272727;18710.04761904762;1.0;1.0;0.0;0.0;0;0.8181818181818182;0
CA;COVID19_Qc_RapportINSPQ_VigieCategories.csv;Nb_Deces_Cumulatif_Total;1;1;1299.5428571428572;1.8773436609631309;223.0;0.0;11371.0;7.0;1026.0;0.3636363636363636;379.03333333333336;0.8571428571428571;0.8571428571428571;0.0;0.1428571428571428;1;0.8181818181818182;0
CA;COVID19_Qc_RapportINSPQ_VigieCategories.csv;Nb_Deces_Cumulatif_CH;1;1;30.761904761904763;2.6435390209964864;3.0;0.0;323.0;0.0;5.0;0.4545454545454545;32.3;0.4761904761904761;0.5714285714285714;0.0;0.4285714285714285;0;0.8181818181818182;0
CA;COVID19_Qc_RapportINSPQ_VigieCategories.csv;Nb_Deces_Cumulatif_CHSLD;1;1;515.2380952380952;2.464259153076923;94.0;0.0;5410.0;0.0;250.0;0.5454545454545454;360.6666666666667;0.7142857142857143;0.6666666666666666;0.0;0.3333333333333333;0;0.8181818181818182;0
CA;COVID19_Qc_RapportINSPQ_VigieCategories.csv;Nb_Deces_Cumulatif_DomInc;1;1;253.8095238095238;2.334623300682837;79.0;0.0;2665.0;4.0;174.0;0.6363636363636364;156.76470588235293;0.8095238095238095;0.8095238095238095;0.0;0.1904761904761904;0;0.8181818181818182;0
CA;COVID19_Qc_RapportINSPQ_VigieCategories.csv;Nb_Deces_Cumulatif_RI;1;1;39.61904761904762;2.330665956810934;6.0;0.0;416.0;0.0;32.0;0.7272727272727273;34.666666666666664;0.5714285714285714;0.6190476190476191;0.0;0.3809523809523809;0;0.8181818181818182;0
CA;COVID19_Qc_RapportINSPQ_VigieCategories.csv;Nb_Deces_Cumulatif_RPA;1;1;227.9047619047619;2.3132176341381707;82.0;0.0;2393.0;0.0;125.0;0.8181818181818182;149.5625;0.7619047619047619;0.7142857142857143;0.0;0.2857142857142857;0;0.8181818181818182;0
CA;COVID19_Qc_RapportINSPQ_VigieCategories.csv;Nb_Deces_Cumulatif_Autre;1;1;15.61904761904762;2.406880798557585;3.0;0.0;164.0;0.0;9.0;0.9090909090909092;14.909090909090908;0.5238095238095238;0.6190476190476191;0.0;0.3809523809523809;0;0.8181818181818182;0
CA;crop_yield_forecast_by_CAR.csv;CARUID;0;0;4148.654661016949;0.2625053325157729;4702.0;1100.0;5908.0;3504.0;4714.0;0.0;76.31746031746032;0.0667372881355932;1.0;0.0;0.0;1;0.875;1
CA;crop_yield_forecast_by_CAR.csv;MONTH;0;0;8.09322033898305;0.1088473815539817;8.0;7.0;10.0;7.0;9.0;0.25;0.75;0.0042372881355932;1.0;0.0;0.0;1;0.875;0
CA;crop_yield_forecast_by_CAR.csv;YIELD_MEDIAN;1;1;107.18823093220338;2.295294476563855;51.78;16.69;1569.99;38.445;72.4575;0.375;1.808265424912689;0.909957627118644;1.0;0.0;0.0;0;0.875;0
CA;crop_yield_forecast_by_CAR.csv;YIELD_LOW10;1;1;90.8635593220339;2.1802041878489367;45.355;pa�.58;1298.43;33.065;65.1075;0.5;1.458493771234428;0.9353813559322034;1.0;0.0;0.0;0;0.875;0
CA;crop_yield_forecast_by_CAR.csv;YIELD_HIGH90;1;1;123.51295550847458;2.38369707052013;56.875;20.45;1878.15;43.12;80.69250000000001;0.625;2.125514874141877;0.9258474576271186;1.0;0.0;0.0;0;0.875;0
CA;crop_yield_forecast_by_CAR.csv;LATITUDE;0;1;50.42987884909301;0.0645407687953503;50.5983009338;42.8343009949;57.6995010376;49.2789993286;52.1514015198;0.75;0.2359555562333334;0.0667372881355932;1.0;0.0;0.0;0;0.875;1
CA;crop_yield_forecast_by_CAR.csv;LONGITUDE;0;1;-97.2867166713288;-0.1614935390133173;-102.391998291;-125.258003235;-63.2458992004;-108.789001465;-86.047203064;0.875;0.9843191116603176;0.0667372881355932;0.0;1.0;0.0;0;0.875;0
CA;crude-oil-exports-by-destination-monthly.csv;Year;0;0;2003.6272362175976;0.0052507622596274;2004.0;1985.0;2021.0;1994.0;2013.0;0.1666666666666666;0.972972972972973;0.01350857977364;1.0;0.0;0.0;1;0.1666666666666666;1
CA;election2017_electeurs-section.csv;NoArrond;0;0;10.246664690186778;0.5422253444725794;11.0;1.0;19.0;5.0;15.0;0.0;0.9473684210526316;0.0056329676845538;1.0;0.0;0.0;1;0.7777777777777778;0
CA;election2017_electeurs-section.csv;NoDistrict;0;0;104.51467536317818;0.5299054075442718;112.0;11.0;194.0;52.0;151.0;0.2222222222222222;3.155172413793104;0.0171953750370589;1.0;0.0;0.0;1;0.7777777777777778;0
CA;election2017_electeurs-section.csv;NoSection;0;0;35.445893863029944;0.662342989748587;33.0;1.0;107.0;16.0;52.0;0.4444444444444444;0.9906542056074766;0.0317225022235398;1.0;0.0;0.0;1;0.7777777777777778;0
CA;election2017_electeurs-section.csv;NbrAdrVac;1;0;72.76430477319893;0.99334730583033;54.0;0.0;787.0;30.0;93.0;0.5555555555555556;2.563517915309446;0.0910168989030536;0.9982211680996146;0.0;0.0017788319003854;1;0.7777777777777778;0
CA;election2017_electeurs-section.csv;NbrElectNDom;1;0;0.9241031722502224;1.346721854633112;1.0;0.0;18.0;0.0;1.0;0.6666666666666666;1.6363636363636365;0.0032611918173732;0.5146753631781796;0.0;0.4853246368218203;1;0.7777777777777778;0
CA;election2017_electeurs-section.csv;NbrElect;1;0;338.8520604802846;0.226190174522861;339.0;118.0;568.0;279.0;407.0;0.7777777777777778;1.3636363636363635;0.0978357545211977;1.0;0.0;0.0;1;0.7777777777777778;1
CA;election2017_electeurs-section.csv;TotalVotes;1;0;116.50607767565964;0.2509506415818153;114.0;0.0;278.0;96.0;136.0;0.8888888888888888;1.6352941176470588;0.0504002371775867;0.9994070560332048;0.0;0.0005929439667951;1;0.7777777777777778;0
CA;electricity-exports-and-imports-annual.csv;Year;0;0;2007.010930350788;0.0041553752103381;2008.0;1990.0;2020.0;2000.0;2014.0;0.0;0.967741935483871;0.0078800203355363;1.0;0.0;0.0;1;0.4285714285714285;1
CA;electricity-exports-and-imports-annual.csv;Energy (MW.h);1;1;1856072.373718048;2.890168665460193;81491.5;0.0;73102688.0884;4226.0;966934.79675;0.5714285714285714;25776.68832454161;0.72089476359939;0.9900864260294864;0.0;0.0099135739705134;0;0.4285714285714285;0
CA;electricity-exports-and-imports-annual.csv;Total Value (CAN$);1;1;86798788.78704007;3.1098378676472183;3477443.415;-1740375.5924;4263207038.39;168904.8212;44495398.775;0.7142857142857143;1441834.825551859;0.7519064565327911;0.974580579562786;0.0063548551093035;0.0190645653279105;0;0.4285714285714285;0
CA;external-credential-service-management-availability-en-august-2021.csv;Fiscal Period;0;0;6.169811320754717;0.5647794931193881;6.0;1.0;12.0;3.0;9.0;0.1111111111111111;0.9166666666666666;0.1132075471698113;1.0;0.0;0.0;1;0.2222222222222222;0
CA;external-credential-service-management-availability-en-august-2021.csv;Value;1;1;99.98443396226416;0.0011049736582029;100.0;99.04;100.0;100.0;100.0;0.7777777777777778;0.1919999999999987;0.0471698113207547;1.0;0.0;0.0;0;0.2222222222222222;0
CA;GHG_Data_2010_2019_data._Dec172020.csv;Year;0;0;2015.375571820677;0.001403450651906;2016.0;2010.0;2019.0;2013.0;2018.0;0.0;0.9;0.0045745654162854;1.0;0.0;0.0;1;0.7777777777777778;1
CA;GHG_Data_2010_2019_data._Dec172020.csv;Ontario GHG ID;0;0;1147.7836230558096;0.0979913184271248;1126.0;1001.0;1487.0;1062.0;1206.0;0.0555555555555555;1.249357326478149;0.1779505946935041;1.0;0.0;0.0;1;0.7777777777777778;1
CA;GHG_Data_2010_2019_data._Dec172020.csv;Facility Primary NAICS Code;0;0;321091.3165599268;0.4005764991513665;324190.0;111419.0;911910.0;221119.0;331110.0;0.2777777777777778;7481.22429906542;0.0489478499542543;1.0;0.0;0.0;1;0.7777777777777778;1
CA;GHG_Data_2010_2019_data._Dec172020.csv;Carbon dioxide (CO2) from non-biomass in CO2e (t);1;1;199166.641633586;2.788226510420224;38441.8015;0.0;8538600.0;16410.973149999998;119348.82135;0.3333333333333333;4001.2183692596063;0.9861367837338264;0.987985212569316;0.0;0.0120147874306839;0;0.7777777777777778;0
CA;GHG_Data_2010_2019_data._Dec172020.csv;Carbon dioxide (CO2) from biomass in CO2e (t);1;1;26335.42139751361;5.239468326251614;0.0;0.0;1346123.0;0.0;0.0;0.3888888888888889;4141.916923076923;0.1701570680628272;0.1701570680628272;0.0;0.8298429319371727;0;0.7777777777777778;0
CA;GHG_Data_2010_2019_data._Dec172020.csv;Methane (CH4) in CO2e (t);1;1;3334.0496587219423;6.540667414713544;23.31;0.0;418422.775;lip.95;273.84525;0.4444444444444444;223.03985874200427;0.8593678424186899;0.9812185066422354;0.0;0.0187814933577645;0;0.7777777777777778;0
CA;GHG_Data_2010_2019_data._Dec172020.csv;Nitrous oxide (N2O) in CO2e (t);1;1;1379.569516486836;3.2338192983524734;235.6;0.0;79190.027;96.937;749.9024;0.5;42.80542;0.8545034642032333;0.9833718244803696;0.0;0.0166281755196304;0;0.7777777777777778;0
CA;GHG_Data_2010_2019_data._Dec172020.csv;Sulphur hexafluoride (SF6) in CO2e (t);1;1;259.51787683982684;12.558847809854967;0.0;0.0;56117.2;0.0;0.0;0.5555555555555556;2078.4148148148147;0.0146103896103896;0.014069264069264;0.0;0.985930735930736;0;0.7777777777777778;0
CA;GHG_Data_2010_2019_data._Dec172020.csv;Hydrofluorocarbons (HFCs) in CO2e (t);1;1;14.177903257575757;28.72918040393788;0.0;0.0;17396.0;0.0;0.0;0.6111111111111112;355.0204081632653;0.0265151515151515;0.0259740259740259;0.0;0.974025974025974;0;0.7777777777777778;0
CA;GHG_Data_2010_2019_data._Dec172020.csv;Perfluorocarbons (PFCs) in CO2e (t);1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.000544069640914;0.0;0.0;1.0;0;0.7777777777777778;1
CA;GHG_Data_2010_2019_data._Dec172020.csv;Nitrogen Trifluoride (NF3) in CO2e (t);1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7222222222222222;0.0;0.0009041591320072;0.0;0.0;1.0;0;0.7777777777777778;1
CA;GHG_Data_2010_2019_data._Dec172020.csv;Total CO2e from all sources in CO2e (t);1;1;225435.7680695334;2.5219675595104376;46437.0;0.0;8593656.0;19408.25;140645.25;0.7777777777777778;3985.925788497217;0.9862763037511436;0.9945105215004576;0.0;0.0054894784995425;1;0.7777777777777778;0
CA;GHG_Data_2010_2019_data._Dec172020.csv;Reporting Amount in CO2e (t);1;1;201949.01168943275;2.755710829062798;39853.0;0.0;8593656.0;17370.0;122945.75;0.8333333333333334;4006.3664335664334;0.9812442817932296;0.9922232387923148;0.0;0.0077767612076852;0;0.7777777777777778;0
CA;GHG_Data_2010_2019_data._Dec172020.csv;Verification Amount in CO2e (t);1;1;187143.4212076584;2.762251289069309;35568.0;0.0;5243820.0;15266.0;107923.0;0.8888888888888888;2701.60741885626;0.9528718703976436;0.9636720667648504;0.0;0.0363279332351497;0;0.7777777777777778;0
CA;health-audit-fac-verif-sante-inst-2011-ongoing-encours-rpt-pac-dfo-mpo-aquaculture-fra.csv;Numéro de référence de l’installation;0;0;1176.6377097729517;1.0315395439065849;1059.0;78.0;7714.0;465.0;1586.0;0.05;79.54166666666667;0.0947680157946693;1.0;0.0;0.0;1;0.2;0
CA;health-audit-fac-verif-sante-inst-2011-ongoing-encours-rpt-pac-dfo-mpo-aquaculture-fra.csv;Latitude;0;1;50.25968499525692;0.0172215753322256;50.32159;49.11916;52.80048;49.61535;50.69682;0.2;0.0368132;0.0988142292490118;1.0;0.0;0.0;0;0.2;1
CA;health-audit-fac-verif-sante-inst-2011-ongoing-encours-rpt-pac-dfo-mpo-aquaculture-fra.csv;Longitude;0;1;-118.2207297826087;-0.3742679482961034;-126.09003;-128.57494;128.40111;-126.70473;-125.592105;0.25;1.992062403100775;0.1274703557312253;0.0316205533596837;0.9683794466403162;0.0;0;0.2;1
CA;health-audit-fac-verif-sante-inst-2011-ongoing-encours-rpt-pac-dfo-mpo-aquaculture-fra.csv;Nombre de carcasses évaluées;1;0;6.44817374136229;0.4634190038099676;7.0;0.0;13.0;5.0;8.0;0.4;0.9285714285714286;0.0138203356367226;0.96248766041461;0.0;0.0375123395853899;1;0.2;0
CA;infrastructure-security-august-2021-eng.csv;Fiscal Period;0;0;6.277777777777778;0.5354379019040196;6.0;1.0;12.0;4.0;9.0;0.1;0.9166666666666666;0.2222222222222222;1.0;0.0;0.0;1;0.2;0
CA;infrastructure-security-august-2021-eng.csv;Value;1;1;99.96629607843136;0.0006465747872185;100.0;99.686;100.0;99.964;100.0;0.7;0.0142727272727269;0.4313725490196078;1.0;0.0;0.0;0;0.2;0
CA;aors-aia.csv;Impact on Individuals and Entities / Impact sur les individus et les entités;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0106382978723404;0.0;0.0;1.0;0;0.7142857142857143;1
CA;aors-aia.csv;Impact on Government Institutions / Impact sur les institutions gouvernementales ;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4285714285714285;0.0;0.0106382978723404;0.0;0.0;1.0;0;0.7142857142857143;1
CA;aors-aia.csv;Data Management / Gestion de données;1;1;0.0311702127659574;5.83761813491386;0.0;-0.05;01.maj;0.0;0.0;0.5714285714285714;0.22;0.0531914893617021;0.0319148936170212;0.0319148936170212;0.9361702127659576;0;0.7142857142857143;1
CA;aors-aia.csv;Procedural Fairness / Équité procédurale;1;1;0.0438297872340425;7.344776714802529;0.0;-0.5;02.maj;0.0;0.0;0.7142857142857143;0.375;0.0851063829787234;0.0319148936170212;0.0744680851063829;0.8936170212765957;0;0.7142857142857143;1
CA;aors-aia.csv;Complexity / Complexité;1;1;0.0735106382978723;3.890622364782362;0.0;0.0;01.maj;0.0;0.0;0.8571428571428571;0.25;0.0638297872340425;0.0638297872340425;0.0;0.9361702127659576;0;0.7142857142857143;1
CA;montantadjuges-courtawards-2020-eng.csv;MINC;0;0;11.593984962406015;0.6574763148598667;13.0;3.0;24.0;3.0;18.0;0.0909090909090909;sty.25;0.1203007518796992;1.0;0.0;0.0;1;0.1818181818181818;0
CA;montantadjuges-courtawards-2020-eng.csv;AMOUNT;1;1;125669.08270676692;7.622984697414894;3500.0;50.0;10910990.0;1033.0;12350.0;0.9090909090909092;108029.10891089108;0.7593984962406015;1.0;0.0;0.0;1;0.1818181818181818;0
CA;uep01_extractiondonneesouvertes.csv;CODE_REGION;0;1;9.153616703952274;0.5751598689849373;9.0;1.0;17.0;5.0;15.0;0.0;0.9411764705882352;0.0025354213273676;1.0;0.0;0.0;0;0.2857142857142857;0
CA;uep01_extractiondonneesouvertes.csv;NO_PERMIS;1;0;1013804.5763290764;0.0029410491764393;1013710.0;1008915.0;1020378.0;1011216.25;1016038.5;0.7142857142857143;1.7500763358778626;0.9726759726759728;1.0;0.0;0.0;1;0.2857142857142857;1
CA;uep01_extractiondonneesouvertes.csv;CAPACITE_AUTORISE;1;1;661682.1333531333;19.35377187236976;55000.0;910.0;598340488.0;20229.0;100000.0;0.7857142857142857;258909.38035482477;0.3431838431838432;1.0;0.0;0.0;1;0.2857142857142857;0
CA;uep01_extractiondonneesouvertes.csv;NOMBRE_RESERVOIR_AUTORISE;1;0;2.2625482625482625;0.9224076235223114;2.0;1.0;43.0;1.0;3.0;0.8571428571428571;sty.25;0.0047520047520047;1.0;0.0;0.0;1;0.2857142857142857;0
CDC;CDC_Metrics_monthly_trends__by_year__since_2004.csv;Sort;0;0;6.509174311926605;0.5293680893407391;7.0;1.0;12.0;4.0;9.0;0.3333333333333333;0.9166666666666666;0.055045871559633;1.0;0.0;0.0;1;0.75;0
CDC;CDC_Metrics_monthly_trends__by_year__since_2004.csv;Year;0;0;2012.0825688073396;0.0026195667101849;2012.0;2003.0;2021.0;2008.0;2017.0;0.6666666666666666;0.9473684210526316;0.0871559633027523;1.0;0.0;0.0;1;0.75;1
CDC;CDC_Metrics_monthly_trends__by_year__since_2004.csv;Page Views;1;1;81207218.5;1.1612513087030707;62945726.5;4618078.0;1075594920.0;39956465.75;86557555.75;1.0;4935377.152073733;0.9954128440366972;1.0;0.0;0.0;1;0.75;0
CDC;COVID-19_State__Tribal__Local__and_Territorial_Funding.csv;Amount;1;1;27064816.40299952;3.5558322772036712;2637244.0;0.0;1696424899.0;500000.0;11832666.5;1.0;1150118.5755932203;0.7135945815191098;0.8935655539429125;0.0;0.1064344460570875;1;0.1666666666666666;0
CDC;COVID-19_Vaccine_Distribution_Allocations_by_Jurisdiction_-_Pfizer.csv;1st Dose Allocations;1;1;62061.63265306123;1.3084741002441462;38025.0;0.0;644670.0;12870.0;81630.0;0.6666666666666666;2207.77397260274;0.1655328798185941;0.9047619047619048;0.0;0.0952380952380952;1;0.5;0
CDC;COVID-19_Vaccine_Distribution_Allocations_by_Jurisdiction_-_Pfizer.csv;2nd Dose Allocations;1;1;61923.45238095238;1.3115857608128083;38025.0;0.0;644670.0;12870.0;81540.0;1.0;2200.238907849829;0.1660997732426304;0.8962585034013606;0.0;0.1037414965986394;1;0.5;0
CDC;HHS_Unaccompanied_Children_Program.csv;Children in HHS Care;1;0;16833.88;0.2175537477191768;16941.0;11551.0;22103.0;13204.0;20346.0;0.5;439.6666666666667;0.96;1.0;0.0;0.0;1;0.6666666666666666;1
CDC;HHS_Unaccompanied_Children_Program.csv;Children discharged from HHS Care;1;0;288.64;0.1936801760724068;280.0;209.0;401.0;243.0;335.0;1.0;8.0;0.96;1.0;0.0;0.0;1;0.6666666666666666;1
CDC;Household_Pulse_Survey__HPS___COVID-19_Vaccination_among_People_with_Disabilities.csv;Estimate (%);1;1;32.93274111675127;1.1297666255023;wrz.15;0.0;96.5;2.925;79.25;0.6666666666666666;0.4730392156862745;0.5177664974619289;0.9974619289340102;0.0;0.0025380710659898;0;0.3;0
CDC;Household_Pulse_Survey__HPS___COVID-19_Vaccination_among_People_with_Disabilities.csv;Sample Size;1;1;27870.84405940594;1.314052146770939;8786.0;310.0;114585.0;4088.75;31268.0;0.8888888888888888;944.4214876033058;0.2995049504950495;1.0;0.0;0.0;1;0.3;0
CDC;Household_Pulse_Survey__HPS___COVID-19_Vaccination_among_People_with_Disabilities.csv;Suppression Flag;1;0;0.0247524752475247;6.28472487459711;0.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0049504950495049;0.0247524752475247;0.0;0.9752475247524752;1;0.3;1
CDC;Indicators_of_Anxiety_or_Depression_Based_on_Reported_Frequency_of_Symptoms_During_Last_7_Days.csv;Time Period;0;0;18.72787610619469;0.5896764925524666;19.0;1.0;37.0;9.0;28.0;0.3846153846153846;0.972972972972973;0.0045476892822025;1.0;0.0;0.0;1;0.2857142857142857;0
CDC;Indicators_of_Anxiety_or_Depression_Based_on_Reported_Frequency_of_Symptoms_During_Last_7_Days.csv;Value;1;1;30.33396608453556;0.2532378210467954;30.0;06.kwi;71.9;25.0;35.3;0.6923076923076923;0.1423913043478261;0.0582131106049101;1.0;0.0;0.0;0;0.2857142857142857;0
CDC;Indicators_of_Anxiety_or_Depression_Based_on_Reported_Frequency_of_Symptoms_During_Last_7_Days.csv;Low CI;1;1;26.668868640850416;0.2857577749932095;26.mar;05.sty;62.5;21.mar;31.maj;0.7692307692307693;0.1286995515695067;0.0564414072386737;1.0;0.0;0.0;0;0.2857142857142857;0
CDC;Indicators_of_Anxiety_or_Depression_Based_on_Reported_Frequency_of_Symptoms_During_Last_7_Days.csv;High CI;1;1;34.24560870665654;0.2323616460293358;33.95;07.wrz;80.2;28.lip;39.4;0.8461538461538461;0.1528541226215644;0.059858263730701;1.0;0.0;0.0;0;0.2857142857142857;0
CDC;Monthly_Page_Views_to_CDC.gov.csv;Sort;0;0;6.509174311926605;0.5293680893407391;7.0;1.0;12.0;4.0;9.0;0.25;0.9166666666666666;0.055045871559633;1.0;0.0;0.0;1;0.6;0
CDC;Monthly_Page_Views_to_CDC.gov.csv;Year;0;0;2012.0825688073396;0.0026195667101849;2012.0;2003.0;2021.0;2008.0;2017.0;0.5;0.9473684210526316;0.0871559633027523;1.0;0.0;0.0;1;0.6;1
CDC;Monthly_Page_Views_to_CDC.gov.csv;Page Views;1;1;81207218.5;1.1612513087030707;62945726.5;4618078.0;1075594920.0;39956465.75;86557555.75;0.75;4935377.152073733;0.9954128440366972;1.0;0.0;0.0;1;0.6;0
CDC;NCHS_-_Births_and_General_Fertility_Rates__United_States.csv;Year;0;0;1963.5;0.0162456204815244;1963.5;1909.0;2018.0;1936.25;1990.75;0.0;0.990909090909091;1.0;1.0;0.0;0.0;1;1.0;1
CDC;NCHS_-_Births_and_General_Fertility_Rates__United_States.csv;Birth Number;1;0;3481454.390909091;0.1707362081225987;3637966.5;2307000.0;4316233.0;2945000.0;3985681.25;0.3333333333333333;18265.754545454547;1.0;1.0;0.0;0.0;1;1.0;1
CDC;NCHS_-_Births_and_General_Fertility_Rates__United_States.csv;General Fertility Rate;1;1;87.36090909090908;0.2584095717583874;80.75;59.1;126.8;66.325;110.8;0.6666666666666666;0.6908163265306121;0.8909090909090909;1.0;0.0;0.0;0;1.0;0
CDC;NCHS_-_Births_and_General_Fertility_Rates__United_States.csv;Crude Birth Rate;1;1;19.618181818181817;0.2741851588933351;18.55;11.cze;30.sty;14.85;24.425;1.0;0.2466666666666666;0.6818181818181818;1.0;0.0;0.0;0;1.0;1
CDC;NCHS_-_Death_rates_and_life_expectancy_at_birth.csv;Year;0;0;1959.0;0.0175432242240648;1959.0;1900.0;2018.0;1929.0;1989.0;0.0;0.9915966386554622;0.1111111111111111;1.0;0.0;0.0;1;0.6;1
CDC;NCHS_-_Death_rates_and_life_expectancy_at_birth.csv;Average Life Expectancy (Years);1;1;64.50018779342724;0.1836237322299351;66.8;29.sty;81.4;57.1;73.9;0.75;0.1379947229551451;0.355868544600939;1.0;0.0;0.0;0;0.6;1
